,model generator module name,encoder type,decoder type,encoder weights,desired input size,pretrained,lr backbone,lr head,optimizer,hidden size,batch size,log segmentation masks,in chans,input size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,convergence time,train loss,epoch,test FBeta,val loss,val metric,val FBeta,test loss,test metric,train metric,train FBeta,dataset,exp dir,csv log dir,model,date str,date
2996,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.004803162225319338,0.004107391018784862,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],8,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:57:39resnet18_Unet/m-nz-cattle/seed_8/csv_logs/version_0,7,0.49170016580157805,0.0,0.2044344842433929,7,0.976006031036377,0.3195336759090423,0.4899055659770965,0.9768823981285096,0.3240598142147064,0.4892196953296661,0.4980084598064422,0.9837013483047484,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 8,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 8/csv logs/version 0,ResNet18-U-Net-timm,11-29-2023,2023-11-29
2997,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.004803162225319338,0.004107391018784862,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],9,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:57:39resnet18_Unet/m-nz-cattle/seed_9/csv_logs/version_0,599,0.5894834134313794,3584.0,0.0106345675885677,599,0.9786655902862548,0.0778205320239067,0.5903981328010559,0.9797338247299194,0.0839079543948173,0.5753048658370972,0.8365907073020935,0.9959821701049804,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 9,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 9/csv logs/version 0,ResNet18-U-Net-timm,11-29-2023,2023-11-29
2998,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.004803162225319338,0.004107391018784862,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],10,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:57:39resnet18_Unet/m-nz-cattle/seed_10/csv_logs/version_0,599,0.6011521087752448,3584.0,0.0089841149747371,599,0.9778254628181458,0.0802702605724334,0.6014742851257324,0.9797449111938475,0.0941354185342788,0.5816481709480286,0.854540228843689,0.996516227722168,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 10,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 10/csv logs/version 0,ResNet18-U-Net-timm,11-29-2023,2023-11-29
2999,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.004803162225319338,0.004107391018784862,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/extra sweeps,0.01x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.01x train,['m-nz-cattle'],11,/mnt/data/experiments/nils/camera_segmentation_seeds/0.01x_train_segmentation_v0.4_11-29-2023_12:57:39resnet18_Unet/m-nz-cattle/seed_11/csv_logs/version_0,565,0.5891826152801514,3456.0,0.0098635554313659,565,0.9779303073883056,0.0823963433504104,0.5890336632728577,0.9785978198051452,0.0887821763753891,0.5840535759925842,0.8387805223464966,0.9960699081420898,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 11,/mnt/data/experiments/nils/camera segmentation seeds/0.01x train segmentation v0.4 11-29-2023 12:57:39resnet18 Unet/m-nz-cattle/seed 11/csv logs/version 0,ResNet18-U-Net-timm,11-29-2023,2023-11-29
1761,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",0,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_0/csv_logs/version_1,2366,0.7336000204086303,11520.0,0.0464619323611259,591,0.9845945239067078,0.0365650653839111,0.7336574196815491,0.9849526882171632,0.0383443087339401,0.7330727577209473,0.7584105730056763,0.9859732389450072,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 0,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 0/csv logs/version 1,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1762,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",1,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_1/csv_logs/version_1,2290,0.728980369038052,9216.0,0.0437269397079944,572,0.9847582578659058,0.0380019806325435,0.7282719016075134,0.9849616885185242,0.038081020116806,0.7331365942955017,0.7584868669509888,0.9861664772033693,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 1,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 1/csv logs/version 1,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1763,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",2,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_2/csv_logs/version_2,2318,0.7258466415935092,9728.0,0.0389349721372127,579,0.9844433665275574,0.0389420874416828,0.7256962060928345,0.9846245050430298,0.0394156239926815,0.7246248722076416,0.7545315623283386,0.985660970211029,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 2,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 2/csv logs/version 2,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1764,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",3,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_3/csv_logs/version_2,2350,0.7347366544935438,9856.0,0.0357673838734626,587,0.984986424446106,0.037314910441637,0.7335819602012634,0.9852008819580078,0.0368626862764358,0.7330031394958496,0.7580530047416687,0.9862026572227478,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 3,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 3/csv logs/version 2,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1765,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",5,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_5/csv_logs/version_0,15,0.489445385005739,0.0,0.2246112823486328,3,0.9755653142929076,0.2593421041965484,0.4889796674251556,0.9764975905418396,0.25944784283638,0.4887464642524719,0.4870572984218597,0.9660861492156982,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 5,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 5/csv logs/version 0,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1766,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",6,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_6/csv_logs/version_2,2315,0.7289084129863315,9472.0,0.0279417484998703,578,0.984607458114624,0.0363665670156478,0.7291689515113831,0.9851247668266296,0.0385831221938133,0.7314823865890503,0.760308027267456,0.9861459136009216,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 6,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 6/csv logs/version 2,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1767,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",7,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_7/csv_logs/version_3,2378,0.7378226452403598,11904.0,0.0371470749378204,594,0.985138773918152,0.0366138815879821,0.7378296256065369,0.9854887127876282,0.0375914126634597,0.7383959293365479,0.7651878595352173,0.9865529537200928,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 7,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 7/csv logs/version 3,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1768,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",8,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_8/csv_logs/version_0,16,0.4903330504894256,0.0,0.211219847202301,4,0.9749138355255128,0.2604692280292511,0.4897833168506622,0.975610375404358,0.2581861317157745,0.489294558763504,0.4900462627410888,0.9681028723716736,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 8,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 8/csv logs/version 0,ResNet18-U-Net-timm,11-07-2023,2023-11-07
1769,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.002005212577272567,0.000662701467355165,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",9,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_15:36:05resnet18_Unet/m-nz-cattle/seed_9/csv_logs/version_2,310,0.4891304108831617,1024.0,0.0667041540145874,77,0.9764505624771118,0.0669917911291122,0.4891418814659118,0.9774158596992492,0.0665238872170448,0.4885438978672027,0.4886498749256134,0.9765411019325256,m-nz-cattle,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 9,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 15:36:05resnet18 Unet/m-nz-cattle/seed 9/csv logs/version 2,ResNet18-U-Net-timm,11-07-2023,2023-11-07
3354,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.003323566627857899,0.005189959100754484,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",0,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_12-04-2023_16:13:34resnet18_Unet/m-chesapeake/seed_0/csv_logs/version_0,11208,0.7113486329714457,24704.0,0.2475751787424087,119,0.8605978488922119,0.3905126452445984,0.7095521688461304,0.8675719499588013,0.4090932309627533,0.6788471341133118,0.8042557239532471,0.9034332633018494,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 0,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 0/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3355,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.003323566627857899,0.005189959100754484,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",1,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_12-04-2023_16:13:34resnet18_Unet/m-chesapeake/seed_1/csv_logs/version_0,10408,0.703762027952406,23424.0,0.2905119955539703,110,0.8614146113395691,0.3956433236598968,0.7038415670394897,0.8657106161117554,0.4077675938606262,0.6866737604141235,0.800909161567688,0.901364266872406,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 1,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 1/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3356,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.003323566627857899,0.005189959100754484,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",2,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_12-04-2023_16:13:34resnet18_Unet/m-chesapeake/seed_2/csv_logs/version_0,13416,0.7100171513027616,28416.0,0.2116098403930664,142,0.8613762855529785,0.3973716199398041,0.7099291086196899,0.8676970601081848,0.4191044867038727,0.6710801124572754,0.8102922439575195,0.9065263867378236,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 2,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 2/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3357,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.003323566627857899,0.005189959100754484,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",3,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_12-04-2023_16:13:34resnet18_Unet/m-chesapeake/seed_3/csv_logs/version_0,21101,0.7103829781214396,40960.0,0.2319692075252533,224,0.8615322113037109,0.4185636043548584,0.7086092233657837,0.8672814965248108,0.4344277381896972,0.6840589046478271,0.8258097171783447,0.9143823981285096,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 3,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 3/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3358,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.003323566627857899,0.005189959100754484,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",4,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_12-04-2023_16:13:34resnet18_Unet/m-chesapeake/seed_4/csv_logs/version_0,11160,0.7107605934143066,24576.0,0.2084800899028778,118,0.8615019917488098,0.3895670473575592,0.7104113101959229,0.86796635389328,0.4064140915870666,0.6886760592460632,0.802925705909729,0.9027019143104552,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 4,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 4/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3359,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.003323566627857899,0.005189959100754484,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",5,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_12-04-2023_16:13:34resnet18_Unet/m-chesapeake/seed_5/csv_logs/version_0,13769,0.7094484236505295,29056.0,0.240922525525093,146,0.8620278835296631,0.4039850234985351,0.7075145244598389,0.8657702803611755,0.4100835025310516,0.6891187429428101,0.8119299411773682,0.9074613451957704,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 5,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 12-04-2023 16:13:34resnet18 Unet/m-chesapeake/seed 5/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3360,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.007507044112574195,0.00407980426513514,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",0,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_12-04-2023_16:14:20resnet18_Unet/m-chesapeake/seed_0/csv_logs/version_0,7306,0.7002884811825222,27008.0,0.2393372356891632,155,0.8576307892799377,0.4366602301597595,0.6996529698371887,0.8638266921043396,0.4579769968986511,0.6858282089233398,0.8324422836303711,0.9175522327423096,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 12-04-2023 16:14:20resnet18 Unet/m-chesapeake/seed 0,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 12-04-2023 16:14:20resnet18 Unet/m-chesapeake/seed 0/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3361,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.007507044112574195,0.00407980426513514,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",1,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_12-04-2023_16:14:20resnet18_Unet/m-chesapeake/seed_1/csv_logs/version_0,5227,0.703284376197391,25216.0,0.2403727918863296,111,0.8583250641822815,0.4182302057743072,0.7031423449516296,0.8638370633125305,0.4270001351833343,0.6864779591560364,0.8196433186531067,0.9112688899040222,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 12-04-2023 16:14:20resnet18 Unet/m-chesapeake/seed 1,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 12-04-2023 16:14:20resnet18 Unet/m-chesapeake/seed 1/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
3362,geobench exp.torch toolbox.model generators.py segmentation generator,ResNet18-timm,Unet,imagenet,224,True,0.007507044112574195,0.00407980426513514,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,"['m-pv4ger-seg', 'm-chesapeake', 'm-cashew-plant', 'm-SA-crop-type', 'm-nz-cattle', 'm-NeonTree']",2,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_12-04-2023_16:14:20resnet18_Unet/m-chesapeake/seed_2/csv_logs/version_0,6012,0.7020380364523993,28416.0,0.2202488631010055,127,0.8584427833557129,0.4234955012798309,0.699597954750061,0.8620036840438843,0.4360739588737488,0.6865037679672241,0.8250912427902222,0.913850724697113,m-chesapeake,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 12-04-2023 16:14:20resnet18 Unet/m-chesapeake/seed 2,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 12-04-2023 16:14:20resnet18 Unet/m-chesapeake/seed 2/csv logs/version 0,ResNet18-U-Net-timm,12-04-2023,2023-12-04
